Topic,Document ID,Similarity Score,Paragraph
160,MS20231,0.89114887,"brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.
"
160,BNCC1708,0.8756284,"(EM13LP51) Analisar obras significativas da literatura brasileira e da literatura de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos), considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como elas dialogam com o presente.	1, 2
"
160,PE27818,0.8339037,"(EM13LP52) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.	(EM13LP52PE) Analisar obras significativas da literatura brasileira e de outros países e povos, em especial a portuguesa, a indígena, a africana, a afro-brasileira e a latino-americana por meio de práticas de leitura que considerem a fruição, as vivências subjetivas do leitor com a obra literária, bem como os aspectos estéticos, estilísticos, temáticos, discursivos ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção, visões de mundo, diálogos com outros textos, inserções em movimentos	Repertórios de leitura: literatura brasileira, indígena, africana, a afro-brasileira e latino-americana. Condições de produção, circulação e recepção de textos da literatura brasileira e ocidental. Apreciação (avaliação de aspectos éticos, estéticos e políticos em textos e produções artísticas e culturais etc.). Réplica (posicionamento responsável em relação a temas, visões de mundo e	Leitura Análise linguística/semiótica	ARTÍSTICO- LITERÁRIO
"
160,SE45610,0.8209235,"Analisar obras significativas das literaturas brasileiras e de outros países e povos: africanas, latino-americanas, indígenas e portuguesa, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.
"
160,PB25717,0.81744134,"(EM13LP51) Analisar obras significativas da literatura brasileira e da literatura de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos), considerando o contexto de produção (visões de
"
160,RO37634,0.805841,"Campo Artístico -Literário	1.	Compreender	o funcionamento das diferentes linguagens e práticas culturais (artísticas, corporais e verbais) e mobilizar esses conhecimentos na recepção e produção de discursos nos diferentes campos de atuação social e nas diversas mídias, para ampliar as formas de	participação	social,	o entendimento e as possibilidades de explicação e interpretação crítica da realidade e para continuar aprendendo.	(EM13LP52) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas	da	crítica	literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.	Língua Portuguesa -	Repertórios de leitura: literatura brasileira, portuguesa, indígena, africana e latino-americana. -	Reconstrução das condições de produção, circulação e recepção de textos artístico-literários. -	Apreciação (avaliação de aspectos éticos, estéticos e políticos em textos e produções artísticas e culturais etc.). -	Réplica (posicionamento responsável em relação a temas, visões de mundo e ideologias veiculados por textos e atos de linguagem). -	Reconstrução da textualidade e compreensão dos efeitos de sentidos provocados pelos usos de recursos linguísticos e multissemióticos. -	Relações entre textos e discursos.
"
160,MS20222,0.80461264,"(MS.EM13LP1252) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros
"
160,PE27778,0.79808444,"(EM13LP52) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.	(EM13LP52PE) Analisar obras significativas da literatura brasileira e de outros países e povos, em especial a portuguesa, a indígena, a africana, a afro-brasileira e a latino-americana, por meio de práticas de leitura que considerem a fruição, as vivências subjetivas do leitor com a obra literária, bem como os aspectos estéticos, estilísticos, temáticos, discursivos ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção, visões de mundo, diálogos com outros textos, inserções em movimentos estéticos, culturais etc. e o modo como dialogam com o presente.	Repertórios de leitura: literatura brasileira, indígena, africana, a afro-brasileira e latino-americana. Condições de produção, circulação e recepção de textos da literatura brasileira e ocidental. Apreciação (avaliação de aspectos éticos, estéticos e políticos em textos e produções artísticas e culturais etc.). Réplica (posicionamento responsável em relação a temas, visões de mundo e ideologias veiculados por textos e atos de linguagem).	Leitura Análise linguística/ semiótica	ARTÍSTICO- LITERÁRIO
"
160,RO37648,0.79570776,"Campo Artístico -Literário	2. Compreender os processos identitários, conflitos e relações de poder que permeiam as práticas sociais de linguagem, respeitando as diversidades e a pluralidade de ideias e posições, e atuar socialmente com base em princípios e valores assentados na democracia, na igualdade e nos	Direitos	Humanos,	(EM13LP52) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas	da	crítica	literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes	Língua Portuguesa -	Repertórios de leitura: literatura brasileira, portuguesa, indígena, africana e latino-americana. -	Reconstrução das condições de produção, circulação e recepção de textos artístico-literários. -	Apreciação (avaliação de aspectos éticos, estéticos e políticos em textos e produções artísticas e culturais etc.). -	Réplica (posicionamento responsável em relação a temas, visões de mundo e ideologias veiculados por textos e atos de linguagem).
"
160,RO37572,0.78860915,"Campo Artístico -Literário	2. Compreender os processos identitários, conflitos e relações de poder que permeiam as práticas sociais de linguagem, respeitando as diversidades e a pluralidade de ideias e posições, e atuar socialmente com base em princípios e valores assentados na democracia, na igualdade e nos	Direitos	Humanos, exercitando o autoconhecimento, a empatia, o diálogo, a resolução de conflitos e a cooperação, e combatendo preconceitos de qualquer natureza.	(EM13LP52) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana,	com base em ferramentas	da	crítica	literária (estrutura da composição, estilo, aspectos	discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.	Língua Portuguesa -	Repertórios de leitura: literatura brasileira, portuguesa, indígena, africana, latino-americana. -	Reconstrução das condições de produção, circulação e recepção de textos artístico-literários. -	Apreciação (avaliação de aspectos éticos, estéticos e políticos em textos e produções artísticas e culturais etc.). -	Réplica (posicionamento responsável em relação a temas, visões de mundo e ideologias veiculados por textos e atos de linguagem). -	Reconstrução da textualidade e compreensão dos efeitos de sentido provocados pelos usos de recursos linguísticos e multissemióticos. -	Relações entre textos e discursos.
"
